,MiscTechWorkedWith,.NET,.NET Core,React Native,Ansible,Pandas,Node.js,Unity 3D,TensorFlow,Torch/PyTorch,Teraform,Unreal Engine,Hadoop,Flutter,Cordova,Xamarin,Keras,Chef,Apache Spark,Puppet
11755,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11757,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11759,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11761,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11762,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11763,Ansible;Keras;Node.js;Pandas;TensorFlow,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11764,.NET;Cordova,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11765,Cordova;Flutter;Keras;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
11766,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11767,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11768,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11769,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11770,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11771,Apache Spark;Hadoop;Pandas;Teraform,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
11772,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11773,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11774,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11775,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11776,.NET Core;Keras;Pandas;TensorFlow;Unity 3D;Unreal Engine,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
11777,Pandas;Teraform,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11778,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11779,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11780,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11781,.NET;.NET Core;Ansible;Apache Spark;Chef;Cordova;Flutter;Hadoop;Keras;Node.js;Pandas;Puppet;React Native;TensorFlow;Teraform;Torch/PyTorch;Xamarin,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
11782,Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11783,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11784,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11785,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11786,Apache Spark;TensorFlow;Unity 3D,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
11787,Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11788,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11789,.NET;Unity 3D;Unreal Engine,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11790,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11791,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11792,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11793,Cordova;Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11794,Ansible;React Native;Teraform,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11795,Unity 3D;Unreal Engine,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11796,Node.js;React Native;TensorFlow,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11797,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11798,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11799,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11800,Xamarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11801,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11802,Node.js;TensorFlow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11803,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11804,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11805,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11806,.NET Core;Flutter;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11807,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11808,Flutter;Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11809,.NET Core;Xamarin,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11810,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11811,.NET;.NET Core;Unity 3D;Unreal Engine,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11812,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11813,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11814,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11815,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11816,Apache Spark;Flutter;Hadoop;Keras;Node.js;Pandas;TensorFlow;Unity 3D,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0
11817,Ansible;Node.js;React Native;TensorFlow;Teraform;Unity 3D;Unreal Engine,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
11818,Keras;Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11819,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11820,Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11821,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11822,.NET;.NET Core;Node.js;React Native,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11823,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11824,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11826,Ansible;Apache Spark;Chef;Hadoop;Node.js;Pandas,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11827,Node.js;Teraform;Unity 3D,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11828,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11829,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11830,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11831,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11832,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11834,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11835,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11836,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11837,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11838,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11839,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11840,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11841,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11842,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11844,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11846,Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11847,.NET Core;Node.js;Pandas,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11848,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11849,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11850,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11851,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11852,TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11853,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11854,.NET;.NET Core;Keras;Pandas;TensorFlow;Torch/PyTorch;Unity 3D,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
11855,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11856,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11857,Cordova;React Native,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11858,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11859,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11860,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11861,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11862,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11863,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11865,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11866,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11867,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11868,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11869,Keras;Node.js;Teraform,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11870,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11871,Chef;Cordova;Hadoop;Node.js;React Native;TensorFlow,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
11872,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11873,.NET;Unity 3D;Unreal Engine;Xamarin,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11874,.NET;.NET Core;Unity 3D;Unreal Engine,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11876,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11877,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11878,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11879,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11881,Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11882,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11883,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11885,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11886,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11887,.NET Core;Pandas;Torch/PyTorch,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11890,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11891,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11892,Flutter;React Native,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11893,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11894,Flutter;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11895,Cordova,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11896,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11897,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11898,.NET;.NET Core;Pandas;TensorFlow;Torch/PyTorch,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11899,Xamarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11900,Ansible;Hadoop;Node.js;Pandas,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11901,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11902,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11903,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11905,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11906,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11908,Flutter;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11909,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11910,Cordova;Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11911,Pandas;Torch/PyTorch,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11912,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11913,.NET;Cordova;Unity 3D,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11914,Ansible;Flutter;Node.js;TensorFlow;Teraform;Torch/PyTorch,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
11915,Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11916,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11917,.NET;.NET Core;Flutter;Xamarin,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11919,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11920,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11921,Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11922,.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11923,TensorFlow;Unity 3D;Unreal Engine,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
11924,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11925,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11926,.NET;.NET Core;Unity 3D;Xamarin,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11927,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11928,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11929,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11930,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11931,.NET;.NET Core;Cordova;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11932,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11933,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11934,Apache Spark;Hadoop;Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
11935,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11936,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11937,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11938,Flutter;Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11939,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11940,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11941,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11942,Node.js;TensorFlow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11943,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11944,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11945,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11946,.NET;.NET Core;TensorFlow;Xamarin,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11947,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11948,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11949,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11950,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11951,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11952,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11953,.NET;.NET Core;Unity 3D,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11954,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11955,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11956,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11957,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11958,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11959,.NET;.NET Core;Chef;Cordova;Keras;Node.js;TensorFlow,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
11960,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11961,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11962,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11963,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964,.NET;.NET Core;Pandas;Unity 3D,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11965,Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11966,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11967,.NET;.NET Core;Xamarin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11968,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11969,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11970,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11971,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11972,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11973,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11974,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11975,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11976,Apache Spark;Hadoop;Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
11977,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11978,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11979,.NET;.NET Core;Node.js;Pandas,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11980,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11981,.NET;Unity 3D;Unreal Engine,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11982,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11983,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11984,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11985,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11986,Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11988,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11989,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11991,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11992,.NET;.NET Core;Flutter;Keras;Node.js;Pandas;TensorFlow;Torch/PyTorch;Unity 3D,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0
11993,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11994,.NET;.NET Core;Node.js;Unity 3D,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11995,Flutter;Node.js;React Native;Unity 3D,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
11996,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11998,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,Flutter;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12001,Node.js;Xamarin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12002,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12003,Hadoop;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12004,Cordova;Node.js;React Native;Unity 3D,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
12005,Ansible;Flutter;Node.js;Puppet,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12006,Hadoop;Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12007,Ansible;Apache Spark;Node.js;Teraform,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
12008,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12009,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12012,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12013,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12015,Apache Spark;Hadoop;Pandas,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12016,Flutter;Keras;Node.js;Pandas;React Native;TensorFlow;Unity 3D;Unreal Engine,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
12017,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12018,.NET;.NET Core;Xamarin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12019,.NET;.NET Core;React Native;Unity 3D,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12020,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12021,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12022,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12023,Keras;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
12024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12025,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12026,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12027,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12028,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12029,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12030,.NET;.NET Core;Flutter;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
