,WebframeWorkedWith,ASP.NET,ASP.NET Core,Ruby on Rails,Flask,jQuery,Angular,Angular.js,Django,React.js,Vue.js,Gatsby,Spring,Express,Symfony,Laravel,Drupal
19486,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19487,Angular;Express,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19488,jQuery;Symfony,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19489,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19490,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19491,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19492,Express;Spring;Vue.js,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
19493,Angular;React.js,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
19494,Symfony,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19495,Angular.js;ASP.NET;ASP.NET Core,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19496,React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19497,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19498,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19499,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19501,Angular.js;ASP.NET Core,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19502,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19503,Angular;Angular.js;Django;Express;Flask;Gatsby;jQuery;React.js;Vue.js,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
19504,Angular.js;Express;Vue.js,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
19505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19506,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19507,Express;React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19508,ASP.NET Core;jQuery,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19509,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19510,Laravel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19511,Angular;Angular.js;ASP.NET;Drupal;Express;jQuery;Spring;Symfony,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1
19512,React.js;Vue.js,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
19513,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19514,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19515,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19516,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19518,Angular;ASP.NET Core;Django;jQuery;React.js;Vue.js,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
19519,Gatsby;jQuery;Symfony,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
19520,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19521,Angular.js;Django;jQuery;Ruby on Rails;Spring,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
19522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19523,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19524,Laravel;Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19525,Angular;jQuery,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
19526,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19527,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19528,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19529,Express;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19530,React.js;Vue.js,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
19531,Ruby on Rails;Vue.js,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19532,Angular;Angular.js;Django;jQuery;Ruby on Rails;Spring,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
19533,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19534,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19535,Express;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19536,Angular.js;jQuery;React.js,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
19537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19539,Gatsby;React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19540,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19541,Django;Flask,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19542,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19543,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19544,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19545,Angular;Angular.js;Drupal;Express;jQuery,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
19546,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19547,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19548,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19549,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550,ASP.NET;ASP.NET Core;jQuery;Laravel;Vue.js,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
19551,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19552,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19553,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19554,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19555,Angular;React.js;Spring,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
19556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19557,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19558,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19559,jQuery;Spring,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19560,Angular;Angular.js;ASP.NET;ASP.NET Core;Express;jQuery,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
19561,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19562,Angular.js;Ruby on Rails,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19563,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19564,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19565,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19566,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19567,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19568,ASP.NET Core;jQuery,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19569,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19570,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19571,Django;Express;jQuery;React.js,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
19572,Angular.js;ASP.NET Core;React.js,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19573,Angular;Drupal;Express;jQuery;Symfony;Vue.js,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
19574,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19575,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19576,Angular;Express;React.js,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
19577,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19578,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19579,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19580,ASP.NET;Drupal;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19581,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19582,Angular;Express;jQuery;React.js,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
19583,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19584,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19585,Angular.js;ASP.NET;ASP.NET Core;Express;Flask;jQuery;React.js;Ruby on Rails,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0
19586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19587,Laravel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19588,Angular;Angular.js;Flask;React.js;Spring,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
19589,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19590,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19591,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19592,Angular;Django;Flask;jQuery,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
19593,Django;Flask;Vue.js,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
19594,Django;jQuery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19595,Django;Express;Gatsby;jQuery;Laravel;React.js;Ruby on Rails;Vue.js,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0
19596,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19597,Flask;Spring,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19598,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19599,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19600,Express;Laravel;React.js;Spring;Vue.js,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
19601,Angular;Express;React.js,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
19602,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19603,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19604,Angular.js;Express;jQuery;React.js;Ruby on Rails;Vue.js,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
19605,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19606,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19607,ASP.NET;Django;jQuery;Laravel,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
19608,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19609,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,Django;Express;jQuery;React.js;Vue.js,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
19611,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19612,Angular.js;Express;jQuery;Vue.js,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
19613,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19614,ASP.NET;ASP.NET Core;jQuery;React.js,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19615,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19616,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19617,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19618,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19619,ASP.NET;Django;jQuery,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19620,Django;Express;Flask;Gatsby;jQuery;Vue.js,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
19621,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19622,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19623,Angular;Angular.js;ASP.NET;jQuery;Laravel;React.js,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
19624,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19625,ASP.NET Core;React.js,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19626,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19627,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19628,Flask;React.js;Vue.js,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
19629,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19630,jQuery;Ruby on Rails,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19631,Gatsby;React.js;Vue.js,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
19632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19633,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19634,Angular.js;React.js,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19635,Angular.js;Django;Flask;jQuery,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
19636,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19637,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19638,jQuery;Spring,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19639,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19640,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19641,ASP.NET;React.js,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19642,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19643,Express;React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19644,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19645,Angular;Angular.js;Express;jQuery;React.js;Spring;Vue.js,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0
19646,Laravel;Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19647,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19648,ASP.NET;Django;Laravel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19649,Express;React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19650,Flask;jQuery;Ruby on Rails,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
19651,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19652,Flask;React.js;Vue.js,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
19653,Angular;Ruby on Rails,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19654,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19655,React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19657,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19658,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19659,Gatsby;React.js,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19660,Angular;Django;Flask;jQuery;Vue.js,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
19661,Express;Gatsby;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
19662,Express;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19663,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19664,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19665,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19666,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19667,Angular;Express,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19668,React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19669,ASP.NET;Ruby on Rails,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19670,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19671,ASP.NET;Laravel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19672,Django;React.js,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
19673,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19674,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19675,Angular;Express;jQuery;React.js;Vue.js,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
19676,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19677,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19678,Angular;Angular.js;Express;jQuery,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
19679,ASP.NET Core;jQuery,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19680,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19681,Angular;Django;Flask,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
19682,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19683,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19684,Django;Flask,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19685,Angular;ASP.NET Core;React.js,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
19686,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19687,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19688,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19689,Angular;Angular.js;ASP.NET;ASP.NET Core,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19690,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19691,ASP.NET Core;React.js,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19692,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19693,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19694,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19695,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19696,Express;Gatsby;React.js,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
19697,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19698,Angular;Express;React.js,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
19699,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19700,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19701,Angular;Django;React.js,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
19702,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,ASP.NET;Flask;jQuery;Ruby on Rails,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
19704,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19705,Laravel;Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19706,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19707,jQuery;Ruby on Rails,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19708,Angular;Angular.js;jQuery,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
19709,ASP.NET Core;Django,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19710,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19711,Gatsby;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
19712,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19713,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19714,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19715,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19716,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19717,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19718,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19719,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19720,ASP.NET Core;Express;Vue.js,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19721,Angular;Express,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19722,Flask;Spring,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19723,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19725,Angular;Angular.js;jQuery,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
19726,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19727,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19728,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19729,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19730,ASP.NET Core;jQuery,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19731,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19732,Angular;Angular.js;ASP.NET Core;Flask;React.js,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
19733,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19734,Express;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19735,Express;jQuery;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
19736,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19737,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19738,ASP.NET Core;Express;Flask;Vue.js,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
19739,Angular;Angular.js;ASP.NET;ASP.NET Core,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19740,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19741,Angular;ASP.NET Core;Express;jQuery,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
19742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19743,Express;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19744,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19745,Angular;Angular.js;Express;Flask;jQuery;React.js;Spring,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0
19746,Django;Flask;jQuery,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
19747,Angular.js;jQuery;Laravel,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19748,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19749,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19750,Gatsby,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19751,Angular;Django,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19752,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19753,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19754,Django;Flask;jQuery;React.js;Ruby on Rails;Spring,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
19755,Angular;Django;Flask;Symfony,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
19756,Angular;ASP.NET;ASP.NET Core;Flask,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19757,ASP.NET;ASP.NET Core;Express;Gatsby;React.js;Ruby on Rails,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
19758,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19759,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19760,React.js;Ruby on Rails;Vue.js,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
19761,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19762,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19763,ASP.NET;ASP.NET Core;React.js,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19764,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19765,Express;jQuery;React.js;Vue.js,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
19766,Django;Drupal;Express;Laravel;React.js;Vue.js,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
19767,Angular.js;ASP.NET;ASP.NET Core;Flask;Spring;Vue.js,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
19768,Flask;Spring,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19769,Angular.js;Express;React.js;Ruby on Rails,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
19770,Angular;ASP.NET Core;jQuery;Spring,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19771,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19772,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19773,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19774,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19776,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19778,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19779,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19780,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19781,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19782,Express;Laravel;Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
19783,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19784,Angular;Angular.js;Express;jQuery;React.js;Spring,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0
19785,Gatsby;Laravel;React.js,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
19786,Express;jQuery,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19787,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19788,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19789,Django;Flask;jQuery,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
19790,Express;React.js;Ruby on Rails;Vue.js,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
19791,Flask;React.js;Spring,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
19792,Express;jQuery;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
19793,Angular;Ruby on Rails,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19794,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19795,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
